series,team_display,department_display,driver,driver_value,current_value,unit,expected_productivity,ci80_lower,ci80_upper,ci95_lower,ci95_upper
10__0,Team 10,Finishing,WIP,1352.5200000000002,0.0,pieces,0.7059446513771889,0.5233528871637664,0.8614008396148685,0.41500763440728167,0.9014339964886733
10__0,Team 10,Finishing,WIP,1402.6133333333335,0.0,pieces,0.7066293512778323,0.5240033173349513,0.8622795200577754,0.41487659897741147,0.9017742210335946
10__0,Team 10,Finishing,WIP,1452.706666666667,0.0,pieces,0.7072881238354868,0.5239342375063786,0.8632869903732284,0.41475017109150103,0.9024193277303385
10__0,Team 10,Finishing,WIP,1502.8000000000002,0.0,pieces,0.7079227895057685,0.5238674954765108,0.863952536991783,0.41462803810858995,0.903039001211041
10__0,Team 10,Finishing,Workers,7.000000000000002,7.000000000000002,workers,0.7255615642841575,0.6818645191817317,0.7666581213369467,0.659080004950715,0.7872803382702086
10__0,Team 10,Finishing,Workers,8.700000000000003,7.000000000000002,workers,0.7491390823706161,0.7084816948773788,0.7871266189055459,0.686467910402574,0.8065063646898687
10__0,Team 10,Finishing,Workers,10.400000000000002,7.000000000000002,workers,0.7677914886882005,0.7291272238628522,0.8047376258888154,0.7085526256275972,0.8231030810446492
10__0,Team 10,Finishing,Workers,12.100000000000003,7.000000000000002,workers,0.7830184326154205,0.7458576189825816,0.8195933122084517,0.7254554785646026,0.836047827869943
10__0,Team 10,Finishing,Workers,13.800000000000004,7.000000000000002,workers,0.7957487565859463,0.7599169007163031,0.8325149535167148,0.7393227575011679,0.8473333937572282
10__0,Team 10,Finishing,Workers,15.500000000000004,7.000000000000002,workers,0.8065930489796291,0.7709671464875909,0.8420686200439607,0.7489097958046746,0.8573489319089479
10__0,Team 10,Finishing,Workers,17.200000000000003,7.000000000000002,workers,0.8159715581006117,0.7799655229624451,0.8514701617836806,0.7588095956503592,0.8653858612821158
10__0,Team 10,Finishing,Workers,18.900000000000006,7.000000000000002,workers,0.8241843154508094,0.7885903081012275,0.8596875045084895,0.7661993472087661,0.8727988035477705
10__0,Team 10,Finishing,Workers,20.600000000000005,7.000000000000002,workers,0.8314520320206011,0.7958618765677022,0.8668928383332626,0.7728003854435384,0.8797682154558826
10__0,Team 10,Finishing,Workers,22.300000000000004,7.000000000000002,workers,0.8379411690323506,0.8020671939235635,0.8731750739706106,0.7795787952915485,0.8865470394466795
10__0,Team 10,Finishing,Workers,24.000000000000007,7.000000000000002,workers,0.8437799526593985,0.8073964959162421,0.8790380848209395,0.7846532848203994,0.8923380424002331
10__0,Team 10,Finishing,Workers,25.700000000000003,7.000000000000002,workers,0.849068963791013,0.8132977169726122,0.8841060669111659,0.7903222038292762,0.897459474807499
10__0,Team 10,Finishing,Workers,27.400000000000006,7.000000000000002,workers,0.853888350128675,0.8183706406593949,0.8886407824443244,0.7946765943805728,0.9020705901749693
10__0,Team 10,Finishing,Workers,29.10000000000001,7.000000000000002,workers,0.8583028646759207,0.8228736689967916,0.8929910651454783,0.7992278085208561,0.9063369467808765
10__0,Team 10,Finishing,Workers,30.800000000000004,7.000000000000002,workers,0.8623654648728429,0.8263938206156806,0.8969910183857244,0.8028896740139027,0.910273906751727
10__0,Team 10,Finishing,Workers,32.50000000000001,7.000000000000002,workers,0.8661199344314611,0.830636135158901,0.9004426587839153,0.806296215691685,0.9138653130485885
10__0,Team 10,Finishing,Workers,34.20000000000001,7.000000000000002,workers,0.8696028267691209,0.8338156282645738,0.9042552861375303,0.8098313005981967,0.9167070533306373
10__0,Team 10,Finishing,Workers,35.900000000000006,7.000000000000002,workers,0.8728449281678473,0.8366702869005012,0.9075190555109475,0.8127520621688463,0.9199257286868442
10__0,Team 10,Finishing,Workers,37.60000000000001,7.000000000000002,workers,0.8758723748794931,0.839686564760617,0.9102147862958656,0.815258183189072,0.9228270096514101
10__0,Team 10,Finishing,Workers,39.300000000000004,7.000000000000002,workers,0.8787075168949506,0.8417419263022988,0.9130343486239944,0.8180905956425304,0.9252622293871884
10__0,Team 10,Finishing,Workers,41.00000000000001,7.000000000000002,workers,0.8813695935653512,0.8444630365895938,0.91547905980155,0.8207050527443949,0.9276663140722399
10__0,Team 10,Finishing,Workers,42.70000000000001,7.000000000000002,workers,0.883875267645972,0.846922667491996,0.9179187386564431,0.8230182865206854,0.9301446006756386
10__0,Team 10,Finishing,Workers,44.400000000000006,7.000000000000002,workers,0.8862390515220859,0.8496374603797358,0.9201242488127448,0.8257272260313019,0.9323645350523148
10__0,Team 10,Finishing,Workers,46.10000000000001,7.000000000000002,workers,0.8884736504175519,0.8517330669862365,0.9222301360689041,0.8274839871384696,0.9343389813862591
10__0,Team 10,Finishing,Workers,47.80000000000001,7.000000000000002,workers,0.8905902410309271,0.8540361921211594,0.9242289257074988,0.8294107528792241,0.9361928517427489
10__0,Team 10,Finishing,Workers,49.50000000000001,7.000000000000002,workers,0.8925986994727458,0.8563213630503199,0.9262612612330433,0.8313537656454293,0.9379318577380663
10__0,Team 10,Finishing,Workers,51.20000000000001,7.000000000000002,workers,0.8945077890493693,0.8583926148299907,0.9280119162984254,0.8332504906747716,0.9395703683250847
10__0,Team 10,Finishing,Workers,52.90000000000001,7.000000000000002,workers,0.8963253159872419,0.8601452176679596,0.9295498713620394,0.8350622895057237,0.9410299016307735
10__0,Team 10,Finishing,Workers,54.60000000000001,7.000000000000002,workers,0.8980582593662304,0.8617981116694081,0.930919033565739,0.8366796422096628,0.9425901587399445
10__0,Team 10,Finishing,Workers,56.30000000000001,7.000000000000002,workers,0.8997128801583502,0.8636221856155006,0.9322758726537068,0.8385171467004366,0.9439812397256271
10__0,Team 10,Finishing,Workers,58.000000000000014,7.000000000000002,workers,0.9012948132265746,0.8653980037708344,0.9338363187399944,0.8401447743100272,0.9452077407842231
10__0,Team 10,Finishing,Overtime,960.0,960.0,min,0.7255615642841575,0.6818645191817317,0.7666581213369467,0.659080004950715,0.7872803382702086
10__0,Team 10,Finishing,Overtime,1273.6,960.0,min,0.7238505772254746,0.6798456432303408,0.7651744410627259,0.6575623445341235,0.7855226668111643
10__0,Team 10,Finishing,Overtime,1587.2,960.0,min,0.7225125120225557,0.677684208708933,0.7642963633882534,0.6561617569840817,0.7842440827497252
10__0,Team 10,Finishing,Overtime,1900.8000000000002,960.0,min,0.7214128575736934,0.6767963951139427,0.7631715807589434,0.6552872965167804,0.7830181409810919
10__0,Team 10,Finishing,Overtime,2214.4,960.0,min,0.7204789698187679,0.6761669825441634,0.762229602208609,0.6540141620133778,0.7825044136387512
10__0,Team 10,Finishing,Overtime,2528.0,960.0,min,0.7196671061769858,0.6750886325671329,0.7614064715862566,0.6531641317883964,0.7820975367197683
10__0,Team 10,Finishing,Overtime,2841.6000000000004,960.0,min,0.7189488641698316,0.6743209030811781,0.7605232526584088,0.6524585575945021,0.7816720695026703
10__0,Team 10,Finishing,Overtime,3155.2000000000003,960.0,min,0.7183047483815483,0.6737132666110007,0.7600425493258163,0.651900691314121,0.7807962294576241
10__0,Team 10,Finishing,Overtime,3468.8,960.0,min,0.7177207932238961,0.6728520771465623,0.7595489899292757,0.6514019523467102,0.7801600064801425
10__0,Team 10,Finishing,Overtime,3782.4,960.0,min,0.7171866493557393,0.6723420864102242,0.7592386901047177,0.6512138474185403,0.7798551637919745
10__0,Team 10,Finishing,Overtime,4096.0,960.0,min,0.7166944327073588,0.671930248741821,0.7589988134051976,0.6510546235548499,0.7793116731018855
10__0,Team 10,Finishing,Overtime,4409.6,960.0,min,0.7162379980780514,0.6715147540360357,0.7584719224740616,0.6506025751489662,0.7788031603390826
10__0,Team 10,Finishing,Overtime,4723.200000000001,960.0,min,0.7158124621545944,0.6711618718283886,0.7582227290426299,0.6499983459112216,0.7783288378766743
10__0,Team 10,Finishing,Overtime,5036.8,960.0,min,0.7154138797187072,0.6708750708859422,0.7579266473571835,0.6494325281884529,0.7781709518108252
10__0,Team 10,Finishing,Overtime,5350.400000000001,960.0,min,0.7150390175324037,0.6703880354418568,0.7575474368731042,0.6490942985120998,0.7780656805541
10__0,Team 10,Finishing,Overtime,5664.0,960.0,min,0.7146851925327654,0.6700711038847259,0.757202919198,0.6485750629186506,0.7779663695689112
10__0,Team 10,Finishing,Overtime,5977.6,960.0,min,0.7143501535564951,0.6697465494434518,0.7569070101667033,0.6479062679795187,0.7776960202479476
10__0,Team 10,Finishing,Overtime,6291.200000000001,960.0,min,0.714031993251114,0.6693395751146862,0.7567290768473758,0.6474506740247776,0.7774196202825859
10__0,Team 10,Finishing,Overtime,6604.8,960.0,min,0.7137290813715431,0.6691542133523941,0.7565659294508236,0.6471110704723381,0.7771564366129479
10__0,Team 10,Finishing,Overtime,6918.400000000001,960.0,min,0.7134400135171172,0.6688257214883003,0.7564102814095437,0.6468459648739495,0.7769052532355735
10__0,Team 10,Finishing,Overtime,7232.0,960.0,min,0.7131635712075289,0.6686025699665897,0.7562614706779667,0.6465942867222981,0.7766650150256053
10__0,Team 10,Finishing,Overtime,7545.6,960.0,min,0.7128986904140012,0.6683994490490385,0.756118919300082,0.6463532161859632,0.7764348005186164
10__0,Team 10,Finishing,Overtime,7859.200000000001,960.0,min,0.7126444364830433,0.6681697802264457,0.7559821197361737,0.6459203556202656,0.776322728765006
10__0,Team 10,Finishing,Overtime,8172.8,960.0,min,0.7123999839545447,0.6679927287031099,0.7558506238615044,0.6455556348105251,0.7762590511920239
10__0,Team 10,Finishing,Overtime,8486.400000000001,960.0,min,0.7121646001703561,0.6677228694125706,0.7557223886015833,0.6453092584056984,0.7761932861941754
10__0,Team 10,Finishing,Overtime,8800.0,960.0,min,0.7119376318495729,0.6675531116606817,0.7555911630195578,0.6450728935140374,0.7761298919633004
10__0,Team 10,Finishing,Overtime,9113.6,960.0,min,0.7117184940083583,0.6673019973818555,0.7554197685057632,0.6448447381205952,0.7760687029907596
10__0,Team 10,Finishing,Overtime,9427.2,960.0,min,0.7115066607493069,0.6670810602848627,0.7552051591332818,0.6446242390071031,0.7760095705335398
10__0,Team 10,Finishing,Overtime,9740.800000000001,960.0,min,0.7113016575539672,0.6667378833314327,0.7549974493815844,0.644410897124746,0.7759523604225311
10__0,Team 10,Finishing,Overtime,10054.400000000001,960.0,min,0.7111030547933284,0.6664315754493759,0.7547962058311973,0.6442042607407642,0.7758969512177432
10__0,Team 10,Finishing,Overtime,10368.0,960.0,min,0.7109104622322583,0.6663357026202676,0.7546984956830606,0.6439314015054091,0.7757694636097701
10__0,Team 10,Finishing,SMV,1.8999999999999997,1.8999999999999997,,0.7255615642841575,0.6818645191817317,0.7666581213369467,0.659080004950715,0.7872803382702086
10__0,Team 10,Finishing,SMV,2.806666666666666,1.8999999999999997,,0.7073566498518125,0.662532789862402,0.7487953610789405,0.6395666484090498,0.7712547171257257
10__0,Team 10,Finishing,SMV,3.713333333333333,1.8999999999999997,,0.6925463518454892,0.647611207598875,0.7365161293765229,0.6211634291755943,0.7581507148051275
10__0,Team 10,Finishing,SMV,4.619999999999999,1.8999999999999997,,0.6800283465698701,0.6340422572299773,0.7255391187405212,0.6055601679247595,0.7476040223923733
10__0,Team 10,Finishing,SMV,5.526666666666666,1.8999999999999997,,0.6691703877711825,0.6195775928461783,0.7159160880344829,0.5920543672705125,0.7402818767623626
10__0,Team 10,Finishing,SMV,6.433333333333333,1.8999999999999997,,0.6595740380179331,0.608609592973906,0.7082144443890269,0.5792461752532287,0.73450304803675
10__0,Team 10,Finishing,SMV,7.339999999999999,1.8999999999999997,,0.6509710449167997,0.598592236980984,0.7019046601744688,0.5699179447220931,0.72787367055691
10__0,Team 10,Finishing,SMV,8.246666666666666,1.8999999999999997,,0.643171707291324,0.5895095541803514,0.6954406299863715,0.5600306399769205,0.7228035166429493
10__0,Team 10,Finishing,SMV,9.153333333333332,1.8999999999999997,,0.6360366707502032,0.5811569265139022,0.6896432738394502,0.550320186677947,0.7184117672741313
10__0,Team 10,Finishing,SMV,10.06,1.8999999999999997,,0.6294604090083968,0.572874598828541,0.6842029154495052,0.541180425802427,0.7151242977332699
10__0,Team 10,Finishing,SMV,10.966666666666667,1.8999999999999997,,0.6233610036152665,0.5654232295020414,0.6797800378712594,0.5334397619894373,0.7107116288894809
10__0,Team 10,Finishing,SMV,11.873333333333333,1.8999999999999997,,0.617673533496643,0.5590718120740497,0.6754270261060206,0.524831411458624,0.7066533914554658
10__0,Team 10,Finishing,SMV,12.78,1.8999999999999997,,0.6123456394357121,0.5527601383504549,0.6715862515324299,0.5174608695190356,0.7031636010299533
10__0,Team 10,Finishing,SMV,13.686666666666666,1.8999999999999997,,0.6073344545351357,0.5465153881117253,0.6668875065713985,0.5101145572811951,0.6994715276444381
10__0,Team 10,Finishing,SMV,14.593333333333334,1.8999999999999997,,0.6026044232271577,0.540382590913203,0.6636798408651561,0.5042657755395007,0.6966319328187146
10__0,Team 10,Finishing,SMV,15.5,1.8999999999999997,,0.598125715908169,0.5345941984146375,0.6600289639797933,0.4987442502521091,0.6938871535846689
10__0,Team 10,Finishing,SMV,16.406666666666666,1.8999999999999997,,0.5938730533816976,0.5292256699645161,0.6571227406132963,0.49302204676578054,0.6915172260110607
10__0,Team 10,Finishing,SMV,17.313333333333333,1.8999999999999997,,0.589824819769146,0.5240394923207798,0.6540756027992581,0.48682497698772026,0.6893888793268622
10__0,Team 10,Finishing,SMV,18.22,1.8999999999999997,,0.5859623826080049,0.5185993188037537,0.6509664421362698,0.4814814739524572,0.6865132964501931
10__0,Team 10,Finishing,SMV,19.126666666666665,1.8999999999999997,,0.5822695644510797,0.5141329504499699,0.647564899752787,0.47650600409375676,0.6843422137161387
10__0,Team 10,Finishing,SMV,20.03333333333333,1.8999999999999997,,0.5787322270406159,0.5094336020762673,0.6445232640286193,0.4719291947444969,0.682988308687817
10__0,Team 10,Finishing,SMV,20.939999999999998,1.8999999999999997,,0.5753379403520104,0.5043447564316146,0.6415523223977234,0.4674460850632437,0.6823220627359361
10__0,Team 10,Finishing,SMV,21.846666666666664,1.8999999999999997,,0.5720757164643782,0.4998426591889067,0.6388943106794325,0.4629898310812188,0.6809896487997608
10__0,Team 10,Finishing,SMV,22.75333333333333,1.8999999999999997,,0.568935793542942,0.49625570527064117,0.6364471555591044,0.45882047856741776,0.679173814146276
10__0,Team 10,Finishing,SMV,23.659999999999997,1.8999999999999997,,0.5659094589831094,0.49213062808820335,0.6344927460003713,0.4546133237267336,0.6767782915421755
10__0,Team 10,Finishing,SMV,24.566666666666663,1.8999999999999997,,0.5629889034668295,0.4889890358941739,0.6321302936564516,0.4507342867501151,0.6745681093870044
10__0,Team 10,Finishing,SMV,25.47333333333333,1.8999999999999997,,0.5601670996455536,0.4850844611989313,0.6303471098956762,0.4468514839525203,0.6731239013634086
10__0,Team 10,Finishing,SMV,26.38,1.8999999999999997,,0.5574377006101593,0.4818209655015988,0.6279599525003768,0.4427063934634326,0.6717252058006288
10__0,Team 10,Finishing,SMV,27.286666666666665,1.8999999999999997,,0.5547949543853664,0.4785900222252683,0.6262294097902104,0.43921337705906094,0.6703691743058329
10__0,Team 10,Finishing,SMV,28.19333333333333,1.8999999999999997,,0.5522336314972168,0.47524970049659615,0.6241223053797124,0.4361133027234801,0.6690532204977848
10__0,Team 10,Finishing,SMV,29.099999999999998,1.8999999999999997,,0.5497489632791147,0.4719359282107766,0.6225578083831942,0.4326247128404212,0.6676569791800608
10__0,Team 10,Finishing,Style Changes,0.0,0.0,,0.7255615642841575,0.6818645191817317,0.7666581213369467,0.659080004950715,0.7872803382702086
10__0,Team 10,Finishing,Style Changes,1.0,0.0,,0.739318787011172,0.695121858756866,0.7795775176886082,0.6727093542513661,0.8010106776651039
10__0,Team 10,Finishing,Style Changes,2.0,0.0,,0.752471423505681,0.7078444084842851,0.7938961619501036,0.6834224792778555,0.8132320392429594
10__1,Team 10,Sewing,Incentive,0.0,33.99999999999998,BDT,0.5352503500766107,0.4850609072064913,0.5846489731533047,0.4556598115353268,0.6039106007727164
10__1,Team 10,Sewing,Incentive,2.9333333333333327,33.99999999999998,BDT,0.624501371426299,0.5766632756955257,0.6701764640968317,0.5526055133627177,0.6939540092496942
10__1,Team 10,Sewing,Incentive,5.866666666666665,33.99999999999998,BDT,0.6399831581530031,0.59803189806328,0.6799353603863914,0.5772743732573239,0.700257111010146
10__1,Team 10,Sewing,Incentive,8.799999999999997,33.99999999999998,BDT,0.6497061038609594,0.6115967736993169,0.6871030408143608,0.5912586859770586,0.7053692955278541
10__1,Team 10,Sewing,Incentive,11.73333333333333,33.99999999999998,BDT,0.656775299660909,0.620753665292106,0.6918732744938285,0.6012537067435823,0.7101374108652145
10__1,Team 10,Sewing,Incentive,14.666666666666664,33.99999999999998,BDT,0.6623161341657432,0.6285736757841379,0.6958117554076512,0.6078036857779767,0.7143547594146347
10__1,Team 10,Sewing,Incentive,17.599999999999994,33.99999999999998,BDT,0.6668640437154054,0.6331815453593042,0.6994707830301123,0.6133911557868402,0.717832212895154
10__1,Team 10,Sewing,Incentive,20.533333333333328,33.99999999999998,BDT,0.6707156408494179,0.6371265962854374,0.7023919748863335,0.6178623697545957,0.7203619882708164
10__1,Team 10,Sewing,Incentive,23.46666666666666,33.99999999999998,BDT,0.675622176028613,0.6434514369194244,0.70618928327633,0.6236684838470059,0.724429276023455
10__1,Team 10,Sewing,Incentive,26.399999999999995,33.99999999999998,BDT,0.6870541728320327,0.6579982340660382,0.7146187578642856,0.6398351535390155,0.731117930935705
10__1,Team 10,Sewing,Incentive,29.33333333333333,33.99999999999998,BDT,0.6969618465377152,0.6690696658015712,0.7233538168088722,0.6523604093560357,0.738438105099569
10__1,Team 10,Sewing,Incentive,32.26666666666666,33.99999999999998,BDT,0.7063994948624446,0.6788601811596389,0.7330990495465375,0.6635821748630029,0.7462741893556643
10__1,Team 10,Sewing,Incentive,33.99999999999998,33.99999999999998,BDT,0.7119947846436399,0.6847196713386328,0.7382328235522608,0.6703887024039711,0.7515245834178591
10__1,Team 10,Sewing,Incentive,35.19999999999999,33.99999999999998,BDT,0.7159240537764621,0.688955976703062,0.741566102070695,0.67490055460383,0.7551343553012081
10__1,Team 10,Sewing,Incentive,38.133333333333326,33.99999999999998,BDT,0.725811451979903,0.6993609781433148,0.7507965382448073,0.6850434387457617,0.7640316269756092
10__1,Team 10,Sewing,Incentive,41.066666666666656,33.99999999999998,BDT,0.7361732044385054,0.7102520114816137,0.7600965688727842,0.6969063880207668,0.7734941218871693
10__1,Team 10,Sewing,Incentive,43.99999999999999,33.99999999999998,BDT,0.7470225726640777,0.7219745924769871,0.7703057435136804,0.7092708534747848,0.782218341343145
10__1,Team 10,Sewing,Incentive,46.93333333333332,33.99999999999998,BDT,0.7583138780584672,0.7344495828139909,0.7805470444363055,0.7217830724597857,0.7917631100445777
10__1,Team 10,Sewing,Incentive,49.86666666666665,33.99999999999998,BDT,0.7699668588731694,0.7469512216317464,0.791425891782611,0.7335671822671229,0.8022737976486263
10__1,Team 10,Sewing,Incentive,52.79999999999999,33.99999999999998,BDT,0.781882348084621,0.7599742341289504,0.8026988517586467,0.7462893821870077,0.8131730003783882
10__1,Team 10,Sewing,Incentive,55.73333333333332,33.99999999999998,BDT,0.7939527132286617,0.7730727269570634,0.8141042467040469,0.7591065236394933,0.8235361408111773
10__1,Team 10,Sewing,Incentive,58.66666666666666,33.99999999999998,BDT,0.8060690008165121,0.7864708013487237,0.8252963167939876,0.7735340406037817,0.834475225828381
10__1,Team 10,Sewing,Incentive,61.59999999999999,33.99999999999998,BDT,0.8181259074991479,0.7992152163880492,0.8364929957642172,0.7873252325101734,0.8451234625451871
10__1,Team 10,Sewing,Incentive,64.53333333333332,33.99999999999998,BDT,0.8300005149730203,0.8118034974749629,0.847388858973366,0.8003014825018397,0.8558039729194925
10__1,Team 10,Sewing,Incentive,67.46666666666665,33.99999999999998,BDT,0.8415095470909381,0.8242401162301656,0.8581216180722752,0.8141716134069713,0.8659599881894584
10__1,Team 10,Sewing,Incentive,69.5,33.99999999999998,BDT,0.8491953870674577,0.8326672907756266,0.865227699177909,0.8231228114881758,0.8729163077039386
10__1,Team 10,Sewing,Incentive,70.39999999999998,33.99999999999998,BDT,0.8525102522967589,0.8362251487948629,0.8682957779043858,0.8268680514245228,0.8757799361330199
10__1,Team 10,Sewing,Incentive,73.33333333333331,33.99999999999998,BDT,0.862912601298536,0.8474133587942705,0.878031929937047,0.8394419430864937,0.8848968271299119
10__1,Team 10,Sewing,Incentive,76.26666666666665,33.99999999999998,BDT,0.8726667974710489,0.8579385328009407,0.8869661318202301,0.850708313267173,0.8935070373830999
10__1,Team 10,Sewing,Incentive,79.19999999999999,33.99999999999998,BDT,0.8817530664917986,0.8678635613490941,0.8952631370492151,0.8608341040029188,0.90156637727538
10__1,Team 10,Sewing,Incentive,82.13333333333331,33.99999999999998,BDT,0.8901734469755886,0.8768592169473988,0.9029232824009827,0.8702147038774247,0.9091104067063581
10__1,Team 10,Sewing,Incentive,85.06666666666665,33.99999999999998,BDT,0.8979453029157713,0.8850834958512777,0.9102206005888478,0.878713979567727,0.9158708382913954
10__1,Team 10,Sewing,Incentive,87.99999999999999,33.99999999999998,BDT,0.905096287382518,0.8928030179655388,0.9169436790236487,0.8865411592370493,0.9223389252277854
10__1,Team 10,Sewing,WIP,0.0,1674.0,pieces,0.46716125544061393,0.36563614955176177,0.5642498522173823,0.31891141862094274,0.629436968355548
10__1,Team 10,Sewing,WIP,50.09333333333334,1674.0,pieces,0.6022119534695308,0.5522977289154943,0.649132557150529,0.5263922627653079,0.6787694716175928
10__1,Team 10,Sewing,WIP,100.18666666666668,1674.0,pieces,0.6250102884895227,0.5830125144888724,0.6638949166446961,0.5607023345695565,0.6902478550431651
10__1,Team 10,Sewing,WIP,150.28000000000003,1674.0,pieces,0.6381882671076027,0.6007203028380446,0.6732097432194436,0.579163730514088,0.6989856252067403
10__1,Team 10,Sewing,WIP,200.37333333333336,1674.0,pieces,0.6474363312530952,0.6124819619965124,0.6806555662259278,0.591959477795254,0.7040121867271487
10__1,Team 10,Sewing,WIP,250.4666666666667,1674.0,pieces,0.6545419755103349,0.6220589445435183,0.6860980770700519,0.6018086580114913,0.7080240638941597
10__1,Team 10,Sewing,WIP,300.56000000000006,1674.0,pieces,0.660299730678028,0.6289006185999843,0.6901134300542949,0.6097526887706007,0.7112265260301285
10__1,Team 10,Sewing,WIP,350.65333333333336,1674.0,pieces,0.6651320969807482,0.6357174161667721,0.6939436700733493,0.6166236417817976,0.7139148810703729
10__1,Team 10,Sewing,WIP,400.7466666666667,1674.0,pieces,0.6692904123180377,0.640288394272298,0.6976877692460415,0.6212669585279749,0.7163160024537718
10__1,Team 10,Sewing,WIP,450.8400000000001,1674.0,pieces,0.6729362412114658,0.6447377160511183,0.7011585075275255,0.6256680390606187,0.7188291969484583
10__1,Team 10,Sewing,WIP,500.9333333333334,1674.0,pieces,0.6761795307655342,0.6483133450410661,0.7040538884290682,0.6298650556262595,0.7209205591884172
10__1,Team 10,Sewing,WIP,551.0266666666668,1674.0,pieces,0.6790984491410519,0.6514570515908487,0.7065393540207137,0.6337093890260754,0.7229647901310214
10__1,Team 10,Sewing,WIP,601.1200000000001,1674.0,pieces,0.6817505341453942,0.6544938659591093,0.7087317383585411,0.6370714798036049,0.7244493366003648
10__1,Team 10,Sewing,WIP,651.2133333333335,1674.0,pieces,0.684179350874886,0.6571503552703579,0.710496845245727,0.6395772598702791,0.7257983316615393
10__1,Team 10,Sewing,WIP,701.3066666666667,1674.0,pieces,0.6864186667352111,0.6597310882584662,0.7128148859005928,0.6426593036409395,0.7269760693435963
10__1,Team 10,Sewing,WIP,751.4000000000001,1674.0,pieces,0.6884951771673626,0.6619017711723251,0.7146000867639405,0.6454835114821456,0.7287085425144734
10__1,Team 10,Sewing,WIP,801.4933333333335,1674.0,pieces,0.6904303462793412,0.6641387925217876,0.7160418667902556,0.6472687579459374,0.7310897163537385
10__1,Team 10,Sewing,WIP,851.5866666666668,1674.0,pieces,0.6922416860213277,0.6660954663130183,0.7181965556026019,0.6501048882572353,0.7337174839083855
10__1,Team 10,Sewing,WIP,901.6800000000002,1674.0,pieces,0.6939436674576164,0.6674671217628801,0.7198143371699247,0.6527391926741661,0.7356287503257389
10__1,Team 10,Sewing,WIP,951.7733333333334,1674.0,pieces,0.6955483841042345,0.6687162620537703,0.7213998432015856,0.6538741762817477,0.7367821445636041
10__1,Team 10,Sewing,WIP,1001.8666666666668,1674.0,pieces,0.6970660440341053,0.6702084313748831,0.7226915042322164,0.6562599975656405,0.7380679908271036
10__1,Team 10,Sewing,WIP,1051.9600000000003,1674.0,pieces,0.698505341139453,0.6715641246310832,0.7239660622696329,0.6581759815270424,0.7391988116885572
10__1,Team 10,Sewing,WIP,1102.0533333333335,1674.0,pieces,0.6998737394595439,0.673157251142397,0.7252625534600754,0.6601269376821257,0.7402685106678576
10__1,Team 10,Sewing,WIP,1152.1466666666668,1674.0,pieces,0.7011776938840764,0.6743425596145247,0.7266376048341269,0.6616211493416219,0.7412824511104794
10__1,Team 10,Sewing,WIP,1202.2400000000002,1674.0,pieces,0.7024228235670177,0.6758213250446296,0.7277412452089511,0.6627994146438089,0.7426085941788838
10__1,Team 10,Sewing,WIP,1252.3333333333335,1674.0,pieces,0.7036140496969634,0.6769821165239333,0.7287814887158192,0.6636878764512837,0.7434705500849336
10__1,Team 10,Sewing,WIP,1302.426666666667,1674.0,pieces,0.7047557060582152,0.6781294866371537,0.7301493992123967,0.6642412457096308,0.7447847061205348
10__1,Team 10,Sewing,WIP,1352.5200000000002,1674.0,pieces,0.7058516285784736,0.6793980329089322,0.7314217022705374,0.6647823579390357,0.7458611253553781
10__1,Team 10,Sewing,WIP,1402.6133333333335,1674.0,pieces,0.706905228474388,0.6803270877827468,0.732547600060931,0.6655316865291835,0.7459994113595985
10__1,Team 10,Sewing,WIP,1452.706666666667,1674.0,pieces,0.7079195524682593,0.681039186125867,0.7334421179586401,0.6663576271280046,0.7467267008664717
10__1,Team 10,Sewing,WIP,1502.8000000000002,1674.0,pieces,0.7088973327210346,0.6819552513485994,0.7346947325928334,0.6673613446773408,0.7473541663935507
10__1,Team 10,Sewing,WIP,1674.0,1674.0,pieces,0.7119947846436399,0.6847196713386328,0.7382328235522608,0.6703887024039711,0.7515245834178591
10__1,Team 10,Sewing,Workers,7.000000000000002,48.99999999999999,workers,0.5953673661888459,0.4636016470304776,0.7240774761271795,0.39380425929514845,0.7747798914169672
10__1,Team 10,Sewing,Workers,8.700000000000003,48.99999999999999,workers,0.6083363758227842,0.49017581418662953,0.7240816321878331,0.42513982134531453,0.7710610182404755
10__1,Team 10,Sewing,Workers,10.400000000000002,48.99999999999999,workers,0.6191730274696557,0.5120331447591844,0.7244747762650289,0.45462457016693714,0.7687587890513694
10__1,Team 10,Sewing,Workers,12.100000000000003,48.99999999999999,workers,0.6284525400382299,0.5308838811532246,0.7249682421632414,0.47824372301283824,0.7667705981584306
10__1,Team 10,Sewing,Workers,13.800000000000004,48.99999999999999,workers,0.6365456843135597,0.5473608908493496,0.724168584245306,0.49893335346251744,0.7642723630632802
10__1,Team 10,Sewing,Workers,15.500000000000004,48.99999999999999,workers,0.6437056136638667,0.5618944708714093,0.7239033004159338,0.5170527601018866,0.7611131517699499
10__1,Team 10,Sewing,Workers,17.200000000000003,48.99999999999999,workers,0.6501129061509815,0.5737055455058744,0.723374500691724,0.5337339439251265,0.7582183994960184
10__1,Team 10,Sewing,Workers,18.900000000000006,48.99999999999999,workers,0.6559008850273431,0.5855128549159684,0.7229155805952698,0.5488330933644705,0.7575119272376702
10__1,Team 10,Sewing,Workers,20.600000000000005,48.99999999999999,workers,0.6611707655933676,0.5960421001208545,0.7235849497506784,0.5625877364625,0.7559388394424479
